Unnamed: 0,x_i,x_j,Label
4653,his phone rang as,"the phone rang, and I answered it.",Gemini
4654,"he 'd just get upset , and you",you’d only make it worse.,Gemini
4655,"you are correct , i",I understand perfectly.,Gemini
4656,usually they just had an embarrassing public breakdown,they'd try to cover it up.,Gemini
4657,it 's always hard to be thrown into a new,"situation, but I was determined to make the best of it.",Gemini
4658,i have eyes and ears where i need,I need them to.,Gemini
4659, we only used the strap-on,was necessary.,Gemini
4660,we were going to take some snippets of,the security footage.,Gemini
4661,"he was staring at her expectantly ,",his eyes filled with anticipation.,Gemini
4662,"they huffed and cursed at each , soaring past","each other, their voices filled with anger.",Gemini
4663,lynn smiled in a way becky,"had a warm, genuine smile that made everyone feel at ease.",Gemini
4664,"he bade them farewell ,",and left without a word.,Gemini
4665,"he stood up , frowning at yern , and when","he turned to face his opponent, his expression grim.",Gemini
4666, so what 's your,biggest fear?,Gemini
4667, i thought we could stay,stay here longer.,Gemini
4668,i guess she knew i hadnt been home,hadn’t been home in days.,Gemini
4669,the heated look in his eyes let,his eyes blazed with intense emotion.,Gemini
4670,the last thing i can afford,afford to fail.,Gemini
4671,"she knew there would be failures , but",but she knew she would have to.,Gemini
4672, '' i hope you 're ready to,face the music.,Gemini
4673,richler had progressed far beyond robert ludlum,was a master of suspense.,Gemini
4674,"my , those are some",impressive results.,Gemini
4675,"on the other hand , a foul stink",a stench of decay hung heavy in the air.,Gemini
4676,she then hurried across the pub ( under,the rain started to fall.,Gemini
4677," there is nothing better , '' i","said, her voice filled with conviction.",Gemini
4678,"to so many in israel , it",is a powerful symbol of hope.,Gemini
4679,my resident manager 's eye told me,informed me there was a problem.,Gemini
4680,"her face hardened , and",her jaw clenched tight.,Gemini
4681,her eyes move over every part of him,"his body, her touch lingering.",Gemini
4682,"his warning delivered , tane shut the door ,",the warning clear and concise.,Gemini
4683," fine , '' i","said, my voice filled with resignation.",Gemini
4684,i deserved to know after what you did,what you did to me.,Gemini
4685,"lena nodded , but she knew there",were still many dangers ahead.,Gemini
4686,you certainly learn to appreciate the warmth when it,it's gone.,Gemini
4687,my dad saw it but it was,a total accident.,Gemini
4688,she 'd been so moved by the love,she felt a sense of peace and contentment.,Gemini
4689,"still , she found grgoire to be much better company",and I began to realize that maybe he was right.,Gemini
4690,* * * jennifer arrived at the braxton,"hotel, and I immediately felt a sense of unease.",Gemini
4691,she went over all the airline regulations,"thoroughly, and then began to pack her bag.",Gemini
4692,"laylen raised his head , and i almost",felt a surge of adrenaline.,Gemini
4693, let me know the,results of the test.,Gemini
4694,the fact that he 'd indulged her,was a source of great comfort to her.,Gemini
4695,the doctors are so wonderful and,and incredibly compassionate.,Gemini
4696,the call he had to make so unnerved,made him feel sick to his stomach.,Gemini
4697,"normally , i love the",feeling of anticipation.,Gemini
4698,"that 's when i see a chest ,","a small, worn key.",Gemini
4699, the storms to the,the horizon.,Gemini
4700,unless you 've got a good,good reason to be afraid.,Gemini
4701," wait , you ca n't",you can’t possibly do that!,Gemini
4702,i held onto him tightly and let the,feeling of warmth spread through me.,Gemini
4703,"there were new burnt-out vehicles ,",and it was clear that a serious accident had occurred.,Gemini
4704,she looked deeply into his eyes feeling his,the intensity of his emotions.,Gemini
4705," oh , please ,","please, don’t leave me.",Gemini
4706, anthony ... '',"she whispered, her voice trembling.",Gemini
4707," kyle , ryan has",has been arrested.,Gemini
4708,we find parking and walk down,to the restaurant.,Gemini
4709,his eyes were darting from side to side,darting nervously around the room.,Gemini
4710,"his life was one long struggle ,",and he was determined to overcome them.,Gemini
4711, they want you to use your previous,experience to your advantage.,Gemini
4712, she walked in with,a determined expression on her face.,Gemini
4713,"outside , rain started to",fall softly to the ground.,Gemini
4714,"her hand , as if driven by a","powerful force, she grabbed his hand.",Gemini
4715,"confronting his evil was necessary , but still",it was a necessary evil.,Gemini
4716,they 're desperate for each,other’s support.,Gemini
4717,a stab of envy hit,"me, and I couldn’t help but feel a sense of resentment.",Gemini
4718,"and lecie knew , just like everybody else","just like everyone else, she knew this was a dangerous situation.",Gemini
4719,the politicians were all excited and,and optimistic about the future.,Gemini
4720,"bridget asks abe , grabbing","his arm, her eyes filled with fear.",Gemini
4721,the tsar and tsarevich have gone forward to,meet with the king.,Gemini
4722,"strangely enough , considering lin 's secret feelings for ian","considering their history, it was quite surprising.",Gemini
4723,ecealdor himself had given the orchards,the orchards to his loyal followers.,Gemini
4724,"one by one , robinson questioned us ,",and the tension in the room was palpable.,Gemini
4725,vivienne eyed me warily at that breakfast table,her eyes narrowed in suspicion.,Gemini
4726,jenks had parental guilt mixed with a strong streak of,a deep-seated fear of failure.,Gemini
4727,i closed my eyes,and waited.,Gemini
4728,he had n't moved since the last,the last time I'd seen him.,Gemini
4729,"that kind of wealth made you crazy ,",that kind of wealth can corrupt even the most moral people.,Gemini
4730,teacher pressed the button,and the room fell silent.,Gemini
4731,yellow words trailed across the bottom,"across the screen, and a feeling of dread washed over me.",Gemini
4732,i need to get out of the house,get out of here.,Gemini
4733,if indiana had n't known what to do,"what to do, she would have acted differently.",Gemini
4734,"there is military situation , and there is time of","peace, and there is time for war.",Gemini
4735,i 'm the luckiest son,I'm the luckiest man alive.,Gemini
4736,it was a couple months after the funeral,"the funeral, I still felt numb with grief.",Gemini
4737,they knew that combining their strength was,was their only hope.,Gemini
4738,i need some passports for,my trip to London.,Gemini
4739,if you want to listen,to the explanation.,Gemini
4740,kamiko held out her hand,and offered a welcoming smile.,Gemini
4741,she faced me with the members of the,the other members of the team.,Gemini
4742,"another erastide came and went , and annath",Annath had achieved legendary status.,Gemini
4743,i told my wife i wanted a divorce,and it felt like a weight had been lifted off my shoulders.,Gemini
4744,he did n't want her bolting,escape.,Gemini
4745,"she fell sick last week ,",she felt a sudden chill.,Gemini
4746,if there was a way to get him,get him out of trouble.,Gemini
4747,what in her twelve,"twelve years, she had never forgotten him.",Gemini
4748,"her escorts immediately responded , nearly giving kendra",nearly causing her to fall.,Gemini
4749,he indicated the area beside her,and gestured for me to follow.,Gemini
4750,"he questioned , patting","her shoulder, a comforting gesture.",Gemini
4751,but it meant the wolf,would have to fight for its survival.,Gemini
4752,"but i was home sleeping , where",what happened?,Gemini
4753,one of the reasons she had started up,a new business venture.,Gemini
4754,he could n't think about the void in his,"life, and he was determined to fill it with meaning.",Gemini
4755,"ava , it 's disrupting my concentration quite",it’s driving me crazy.,Gemini
4756,in fact mr groat is probably unkillable by,conventional weapons.,Gemini
4757,"i am composed , your grace , ' delada",I am composed.,Gemini
4758,that must be atmospheric moisture condensing on,the windowpane.,Gemini
4759,i stared up at the ceiling and,and felt a surge of anxiety wash over me.,Gemini
4760,"they give reluctantly under claws , so just brute",force will prevail.,Gemini
4761,"the phone stopped , and seconds","later, the line reconnected.",Gemini
4762,michael blinked and managed to get the sword,"the sword from the ground, his hand trembling slightly.",Gemini
4763,i 've even gone so far as to,gone to great lengths to achieve my goals.,Gemini
4764,she ' s too,tired of all this.,Gemini
4765,i sat there for a minute or two,"or so, lost in thought.",Gemini
4766,daffolitta and tulitta renewed a peace treaty 10,"years ago, and it had brought them unprecedented peace and prosperity.",Gemini
4767,"or possibly , given the lingerie",you consider the evidence.,Gemini
4768,"nothing dreadful , but a",strange feeling of unease.,Gemini
4769,"it was a setback , yes , but","it was a setback, but it also gave them a chance to regroup.",Gemini
4770,blessed with a more moderate climate than egypt,than many other parts of the world.,Gemini
4771,"were not completely isolated out here , but it",there is still hope.,Gemini
4772,"only without men , without their vital energy ,",they’re nothing without us.,Gemini
4773,"she looked up into his eyes ,",searching his eyes for an answer.,Gemini
4774,the night is cloudless and the slice of,moon was casting a silvery glow on the water.,Gemini
